engagement_id,customer_id,email_opens,email_clicks,website_visits,loyalty_points_earned,last_engagement_date
19869,98676,13,5,13,2424,2024-03-15
19870,14433,11,5,32,1281,2024-12-05
19871,141870,16,9,11,561,2024-05-08
19872,147138,11,1,11,942,2024-05-16
19873,190427,1,3,28,4568,2024-11-12
19874,168763,2,8,20,3742,2024-03-02
19875,172929,11,6,7,4686,2024-10-24
19876,184544,3,4,12,4344,2024-01-18
19877,187850,14,2,46,511,2024-03-24
19878,142420,5,8,49,3938,2024-02-09
19879,23480,4,3,21,1852,2024-08-31
19880,142311,15,4,40,3605,2024-02-15
19881,173396,9,3,28,4235,2024-01-17
19882,105962,15,4,34,182,2024-02-26
19883,146029,10,1,33,1299,2024-04-12
19884,143256,12,6,19,23,2024-12-21
19885,112856,18,9,45,4512,2024-08-03
19886,53985,13,9,44,4002,2024-11-10
19887,147643,10,9,30,3137,2024-05-09
19888,124012,2,1,37,4845,2024-04-21
19889,134432,15,0,4,3497,2024-09-14
19890,127618,8,4,2,2724,2024-02-02
19891,35835,0,3,35,4305,2024-08-07
19892,103896,14,4,42,4246,2024-11-03
19893,152769,3,4,18,1115,2024-01-21
19894,319,13,2,38,4270,2024-12-25
19895,71325,0,1,19,1568,2024-08-01
19896,138960,3,4,10,4703,2024-02-28
19897,193107,9,3,33,2404,2024-11-06
19898,46349,19,9,35,2532,2024-12-11
19899,140866,2,7,0,3442,2024-08-19
19900,98473,7,4,35,2744,2024-01-19
19901,33725,17,3,6,4385,2024-06-23
19902,178955,14,7,28,2619,2024-08-11
19903,176196,14,9,44,2083,2024-02-19
19904,31217,7,5,10,4344,2024-04-03
19905,131784,19,9,25,1861,2024-11-13
19906,54116,16,0,33,603,2024-05-31
19907,191935,1,5,5,3639,2024-11-15
19908,91907,3,3,5,3186,2024-04-16
19909,23003,17,6,13,1953,2024-02-07
19910,99209,3,5,6,4099,2024-01-20
19911,74587,6,3,1,2911,2024-06-14
19912,112398,2,6,0,134,2024-09-20
19913,118609,14,5,10,40,2024-11-08
19914,10256,11,8,46,3769,2024-01-12
19915,16761,16,4,14,3631,2024-05-27
19916,70436,7,9,32,4994,2024-07-12
19917,180118,13,1,22,4307,2024-10-23
19918,74457,3,6,1,1962,2024-01-17
19919,88261,11,0,15,4882,2024-09-30
19920,80243,18,0,16,374,2024-08-09
19921,109236,3,8,17,1985,2024-07-31
19922,111613,1,9,35,1759,2024-05-10
19923,180666,1,3,31,4926,2024-08-07
19924,195939,17,1,48,1194,2024-08-20
19925,97109,10,4,36,447,2024-07-07
19926,17663,9,0,18,1910,2024-06-28
19927,187997,6,8,41,242,2024-12-06
19928,32027,4,2,11,3919,2024-02-12
19929,186058,0,4,17,4451,2024-06-10
19930,113111,2,9,28,2879,2024-09-22
19931,167260,3,6,15,1700,2024-12-08
19932,71642,17,6,4,563,2024-06-10
19933,30924,6,0,3,3475,2024-12-25
19934,159914,1,2,1,4345,2024-03-25
19935,164883,14,9,5,304,2024-05-20
19936,162638,10,9,20,117,2024-04-02
19937,160,13,0,1,3777,2024-10-12
19938,117094,7,7,37,3223,2024-12-18
19939,94991,19,5,19,815,2024-10-08
19940,118920,17,8,47,4976,2024-09-20
19941,14622,9,6,1,214,2024-09-15
19942,109473,18,1,0,534,2024-12-30
19943,115774,10,4,43,554,2024-01-09
19944,88425,10,2,24,1166,2024-10-11
19945,7053,19,0,21,3904,2024-11-03
19946,180528,9,0,5,3767,2024-11-18
19947,160081,13,0,8,4593,2024-05-17
19948,6869,2,7,39,2409,2024-09-16
19949,75665,3,1,4,4225,2024-11-25
19950,42389,7,1,43,1715,2024-09-01
19951,67809,8,1,8,2535,2024-01-08
19952,56158,16,5,5,1945,2024-10-14
19953,162197,3,0,39,355,2024-03-19
19954,66298,15,5,13,69,2024-12-12
19955,87302,9,9,18,820,2024-10-08
19956,46391,4,9,42,3589,2024-12-07
19957,198399,15,9,29,2458,2024-06-15
19958,102205,14,7,47,4052,2024-08-17
19959,97810,0,7,40,3218,2024-12-28
19960,147105,11,6,40,3369,2024-11-03
19961,45509,11,0,21,3802,2024-05-14
19962,100340,0,8,28,4912,2024-03-25
19963,193723,16,8,16,317,2024-05-26
19964,153690,9,0,43,297,2024-08-02
19965,164503,1,1,24,3416,2024-11-21
19966,148591,15,9,41,709,2024-03-14
19967,29049,14,6,37,2366,2024-04-09
19968,33871,16,9,39,3267,2024-11-12
19969,139455,2,8,36,379,2024-02-27
19970,457,9,4,38,684,2024-08-19
19971,174968,15,4,47,4032,2024-05-02
19972,12913,5,3,44,1958,2024-12-17
19973,139387,12,7,37,3228,2024-08-21
19974,71743,0,8,13,1760,2024-08-27
19975,41024,14,5,0,4681,2024-11-15
19976,70887,18,0,31,445,2024-08-21
19977,157867,17,4,22,1140,2024-06-03
19978,76006,18,2,43,4858,2024-02-01
19979,53454,12,7,42,4555,2024-12-08
19980,131377,6,8,34,4895,2024-02-15
19981,48313,8,4,23,1378,2024-09-02
19982,23539,3,8,36,4425,2024-10-27
19983,103630,1,1,1,4127,2024-12-04
19984,67963,8,4,42,2662,2024-05-09
19985,102991,13,0,49,1022,2024-03-16
19986,183924,18,6,15,4702,2024-04-27
19987,116392,11,9,8,2047,2024-09-25
19988,144605,4,1,15,2322,2024-09-02
19989,181401,5,1,0,1141,2024-11-25
19990,11235,19,3,38,1379,2024-08-10
19991,156220,17,5,47,4970,2024-07-17
19992,53143,18,4,38,4064,2024-09-17
19993,153383,0,1,22,2061,2024-02-21
19994,16647,19,6,41,2626,2024-07-16
19995,2171,11,1,4,261,2024-07-29
19996,30999,10,6,10,3943,2024-04-26
19997,50530,13,5,31,4430,2024-08-01
19998,32543,4,3,32,3602,2024-05-09
19999,76904,14,9,45,4444,2024-03-18
20000,187430,11,2,1,60,2024-06-10
20001,170110,10,1,11,2377,2024-12-07
20002,118610,4,5,38,2242,2024-09-06
20003,13285,15,7,14,3323,2024-08-24
20004,199996,0,2,41,4326,2024-05-12
20005,17523,0,0,0,880,2024-11-16
20006,72396,8,2,27,768,2024-03-29
20007,32688,9,8,46,531,2024-03-18
20008,189847,7,8,4,3961,2024-06-03
20009,134162,11,1,37,3200,2024-03-18
20010,16252,13,6,43,3181,2024-11-25
20011,42829,2,0,34,768,2024-06-29
20012,8903,7,5,17,2060,2024-07-30
20013,180140,0,3,49,3529,2024-11-17
20014,87391,9,5,48,3702,2024-01-25
20015,99270,10,9,18,4540,2024-03-01
20016,119391,0,6,14,250,2024-03-18
20017,114005,8,1,23,3380,2024-09-03
20018,91809,2,1,38,3712,2024-06-30
20019,126304,2,9,17,1483,2024-07-31
20020,41089,6,6,36,3453,2024-06-26
20021,101951,13,3,18,2802,2024-10-02
20022,103983,4,6,39,258,2024-10-16
20023,61464,0,5,15,3763,2024-09-26
20024,163538,7,4,10,1762,2024-11-22
20025,160728,2,7,45,941,2024-08-28
20026,188301,18,2,13,4212,2024-01-19
20027,70087,10,9,9,2211,2024-10-07
20028,192507,5,9,26,3200,2024-09-12
20029,121931,15,4,14,3754,2024-08-20
20030,106964,17,2,27,3574,2024-04-27
20031,118017,17,1,37,2433,2024-08-01
20032,139004,18,3,25,2977,2024-11-01
20033,62867,3,0,3,2787,2024-09-18
20034,130648,2,8,12,4335,2024-11-04
20035,18654,2,8,4,4431,2024-03-05
20036,158827,3,4,31,2168,2024-11-01
20037,89115,10,2,20,1859,2024-09-24
20038,121010,18,7,9,1276,2024-10-20
20039,147862,12,3,42,76,2024-12-07
20040,152084,8,6,45,2917,2024-04-09
20041,82560,8,5,33,3608,2024-09-17
20042,82116,12,2,43,2386,2024-07-29
20043,103182,18,4,1,3389,2024-02-20
20044,175977,4,8,0,3362,2024-04-22
20045,18699,15,1,36,1036,2024-12-14
20046,24566,9,9,0,665,2024-10-02
20047,97474,17,2,11,3925,2024-03-09
20048,41496,10,9,7,3828,2024-04-22
20049,14683,16,3,38,1593,2024-02-03
20050,149182,7,4,0,1536,2024-09-01
20051,156066,13,6,39,2211,2024-11-19
20052,187717,3,2,40,2355,2024-09-27
20053,84981,8,3,31,2940,2024-05-01
20054,178143,4,7,5,378,2024-12-24
20055,146524,19,7,18,4890,2024-01-26
20056,130292,8,6,12,3029,2024-01-12
20057,118343,7,3,20,3249,2024-10-21
20058,61974,0,4,12,2595,2024-09-18
20059,76725,16,0,12,2329,2024-02-20
20060,169026,2,5,40,2516,2024-11-07
20061,71897,0,3,7,3846,2024-01-30
20062,151914,8,4,1,2485,2024-04-28
20063,107394,18,8,26,1798,2024-04-01
20064,141597,0,6,45,4444,2024-10-15
20065,81145,14,7,36,3190,2024-05-13
20066,183948,18,5,49,2923,2024-06-28
20067,48785,4,9,42,4116,2024-04-10
20068,97184,3,8,35,4925,2024-11-26
20069,120819,16,4,16,2850,2024-02-16
20070,37508,18,5,32,166,2024-09-16
20071,11956,7,3,20,4652,2024-08-04
20072,155892,8,3,4,2917,2024-08-02
20073,34117,6,9,14,899,2024-12-01
20074,162350,19,9,10,2974,2024-09-08
20075,110975,18,1,3,1536,2024-11-12
20076,132075,16,8,34,1746,2024-04-15
20077,78311,7,8,23,126,2024-02-09
20078,137884,0,0,21,4617,2024-10-29
20079,53914,16,3,21,4257,2024-07-05
20080,150470,9,3,32,2667,2024-10-19
20081,167778,7,6,47,4022,2024-11-01
20082,66821,2,5,7,2788,2024-09-08
20083,37403,1,0,24,4819,2024-04-11
20084,155729,2,7,38,98,2024-02-06
20085,25278,7,6,30,2903,2024-09-02
20086,109374,7,7,10,4602,2024-01-06
20087,51861,7,3,15,2177,2024-03-26
20088,121910,0,7,37,2068,2024-09-09
20089,162490,4,9,1,1726,2024-06-02
20090,132887,12,8,7,1050,2024-09-23
20091,53038,11,6,2,2534,2024-04-14
20092,102124,14,5,13,4023,2024-02-12
20093,41414,18,5,6,1264,2024-06-18
20094,167283,8,7,37,1322,2024-05-21
20095,93544,11,3,33,3000,2024-04-08
20096,54878,9,6,36,2682,2024-10-02
20097,156865,19,1,24,3543,2024-08-13
20098,178610,13,6,13,2339,2024-11-14
20099,169903,8,3,3,3151,2024-10-13
20100,95207,1,9,34,1439,2024-05-29
20101,111478,19,3,38,1517,2024-01-29
20102,37556,10,2,5,2167,2024-04-05
20103,130757,9,6,21,1409,2024-12-02
20104,151216,4,1,2,3536,2024-02-15
20105,55874,7,6,38,1986,2024-06-02
20106,45050,14,1,44,1694,2024-03-03
20107,68113,2,2,5,672,2024-10-05
20108,151584,16,7,22,2421,2024-01-23
20109,46542,2,7,17,2381,2024-08-04
20110,162484,10,5,37,4566,2024-09-29
20111,97302,1,0,14,154,2024-10-17
20112,186738,5,0,15,2989,2024-06-21
20113,170978,5,7,39,475,2024-12-07
20114,195772,11,2,22,1768,2024-08-09
20115,98029,10,4,34,3939,2024-12-02
20116,64787,15,8,29,2935,2024-11-30
20117,164686,0,8,13,1161,2024-05-18
20118,17584,19,7,46,2203,2024-01-05
20119,141748,16,3,30,3139,2024-03-11
20120,111407,10,9,36,3903,2024-05-13
20121,105593,15,7,28,2861,2024-07-23
20122,105645,15,2,45,2542,2024-04-30
20123,166473,13,5,27,3742,2024-07-18
20124,163612,5,2,37,618,2024-01-08
20125,174222,4,8,31,3071,2024-07-26
20126,83551,10,7,41,4709,2024-11-22
20127,90904,13,4,28,4916,2024-02-02
20128,93514,10,1,35,1601,2024-09-24
20129,166972,6,3,36,2041,2024-12-21
20130,73458,15,3,17,3759,2024-08-07
20131,61482,9,2,33,1389,2024-01-12
20132,160875,2,8,36,3963,2024-07-29
20133,187890,15,3,38,4207,2024-06-28
20134,189923,11,2,5,4755,2024-09-24
20135,91905,17,7,22,4645,2024-01-12
20136,67088,1,7,15,4810,2024-02-07
20137,15282,18,7,43,245,2024-12-22
20138,108534,19,2,23,4647,2024-02-28
20139,50074,12,8,46,697,2024-11-12
20140,112995,8,1,17,4621,2024-07-29
20141,35294,7,4,29,2620,2024-06-13
20142,32105,2,3,26,829,2024-01-09
20143,152465,3,3,7,1061,2024-11-26
20144,178865,10,1,47,265,2024-09-19
20145,165230,16,2,0,158,2024-11-15
20146,64529,12,5,36,1083,2024-07-02
20147,166432,4,2,10,976,2024-12-19
20148,164870,10,8,13,3204,2024-05-23
20149,167086,8,0,30,73,2024-08-14
20150,105845,5,5,31,3499,2024-09-08
20151,103413,5,3,19,1242,2024-10-02
20152,87630,10,3,28,10,2024-07-19
20153,176052,9,0,40,3543,2024-10-22
20154,7747,18,8,16,752,2024-02-06
20155,70592,7,0,46,4984,2024-02-20
20156,36815,12,7,17,3135,2024-03-09
20157,195376,14,1,18,3993,2024-03-19
20158,95741,6,3,18,4126,2024-10-24
20159,98210,6,9,22,2623,2024-12-20
20160,27780,6,7,32,2948,2024-04-17
20161,97628,17,2,35,865,2024-12-02
20162,19685,0,7,21,2080,2024-09-13
20163,188344,10,4,37,909,2024-08-07
20164,50843,3,9,30,4149,2024-03-30
20165,38389,4,9,13,56,2024-02-14
20166,144583,7,4,16,4151,2024-01-07
20167,16705,18,3,17,4632,2024-07-10
20168,154405,12,5,6,732,2024-05-20
20169,171626,9,3,47,4433,2024-04-19
20170,189869,4,4,41,600,2024-05-08
20171,180096,17,1,37,288,2024-08-18
20172,25352,14,9,15,4466,2024-11-29
20173,25735,13,3,42,1470,2024-02-01
20174,2019,11,2,39,492,2024-04-24
20175,138766,14,1,21,982,2024-01-17
20176,26334,17,3,48,2410,2024-10-03
20177,195481,5,8,40,3937,2024-12-09
20178,11787,2,0,18,1095,2024-07-23
20179,192311,15,3,49,3258,2024-04-29
20180,92137,19,1,15,3581,2024-06-25
20181,152590,2,4,44,539,2024-10-29
20182,82326,9,3,7,563,2024-03-30
20183,132836,11,1,40,2834,2024-10-03
20184,42186,4,9,32,4865,2024-06-27
20185,121754,0,0,27,3573,2024-03-15
20186,121279,0,9,40,1808,2024-02-23
20187,136098,19,0,31,2036,2024-05-19
20188,40429,15,8,37,75,2024-11-05
20189,59132,10,6,32,3209,2024-03-19
20190,109073,5,5,32,4370,2024-08-22
20191,104566,3,1,25,4671,2024-12-23
20192,32906,15,3,40,700,2024-07-01
20193,20819,19,5,43,1906,2024-03-06
20194,153633,2,6,11,4793,2024-03-01
20195,188283,4,1,44,2254,2024-01-19
20196,52604,2,2,43,1928,2024-10-17
20197,134052,11,1,1,471,2024-09-20
20198,111956,1,9,43,2699,2024-11-19
20199,4956,5,2,48,4047,2024-07-20
20200,41442,19,7,48,961,2024-03-14
20201,2716,15,4,15,3274,2024-02-01
20202,105704,1,7,43,1336,2024-06-15
20203,63477,4,2,22,2899,2024-03-31
20204,14286,15,9,1,3218,2024-07-18
20205,112584,2,5,18,4152,2024-01-14
20206,167895,16,4,26,3931,2024-10-13
20207,128927,7,2,22,2261,2024-03-30
20208,35861,10,2,47,2746,2024-06-02
20209,84935,17,0,40,1043,2024-06-01
20210,81207,11,7,10,1807,2024-04-24
20211,97289,4,0,32,4506,2024-11-29
20212,171037,17,0,20,791,2024-08-27
20213,40129,16,9,14,80,2024-06-14
20214,66217,5,8,40,1984,2024-06-16
20215,173426,14,8,0,4374,2024-11-07
20216,119973,2,4,40,3069,2024-12-10
20217,134558,2,3,45,3944,2024-01-23
20218,178945,7,0,32,4305,2024-09-15
20219,21397,11,4,36,314,2024-04-11
20220,96209,3,0,15,3782,2024-10-08
20221,160510,15,8,39,4683,2024-06-02
20222,154736,19,5,8,315,2024-10-29
20223,171777,13,9,27,2018,2024-04-13
20224,315,7,1,31,2425,2024-06-27
20225,48330,3,7,1,1992,2024-10-12
20226,163264,4,0,35,3471,2024-05-16
20227,8865,3,9,27,3957,2024-08-22
20228,187650,10,8,0,4853,2024-12-03
20229,75418,5,6,36,1645,2024-06-02
20230,133135,18,9,27,208,2024-01-21
20231,68052,18,5,46,4408,2024-06-11
20232,49455,19,1,1,484,2024-10-23
20233,53154,12,2,3,4717,2024-08-26
20234,155000,18,9,12,2556,2024-05-14
20235,103466,19,0,37,3672,2024-03-15
20236,107804,3,3,19,89,2024-01-30
20237,15568,16,4,43,4449,2024-04-22
20238,127350,16,7,21,4097,2024-02-10
20239,12042,4,7,49,3927,2024-10-14
20240,197360,11,3,42,3983,2024-10-17
20241,126526,5,8,16,4384,2024-04-07
20242,109891,1,2,43,4720,2024-01-10
20243,55071,4,6,38,2098,2024-10-27
20244,171360,3,8,7,3270,2024-07-04
20245,198267,0,3,33,3943,2024-12-05
20246,6257,7,2,9,4326,2024-01-23
20247,155842,2,2,24,412,2024-09-28
20248,73210,14,2,26,2672,2024-08-02
20249,143754,4,5,38,3560,2024-06-20
20250,38199,14,7,36,4877,2024-05-02
20251,188429,16,7,37,3364,2024-06-01
20252,7305,12,1,42,2724,2024-03-06
20253,191398,9,5,25,4277,2024-05-13
20254,52503,13,5,49,4903,2024-01-25
20255,81755,16,2,45,2724,2024-10-20
20256,59225,7,7,19,2215,2024-09-21
20257,153090,0,3,41,4249,2024-12-21
20258,85016,10,4,18,3465,2024-09-30
20259,189922,13,5,2,859,2024-02-25
20260,180986,10,2,17,2708,2024-06-07
20261,125233,2,5,5,2363,2024-11-23
20262,5342,4,8,35,1642,2024-09-15
20263,187329,15,1,14,1234,2024-10-07
20264,131567,13,3,27,2295,2024-11-23
20265,26682,18,9,43,2362,2024-02-10
20266,39260,19,4,1,4321,2024-07-19
20267,31051,3,3,23,3028,2024-11-08
20268,29374,13,3,34,700,2024-07-14
20269,156892,6,6,9,4248,2024-08-18
20270,85980,1,8,30,4125,2024-03-01
20271,61992,9,6,21,2598,2024-11-24
20272,139694,12,5,26,155,2024-09-07
20273,45299,0,9,3,3700,2024-09-14
20274,125163,9,4,23,1508,2024-03-20
20275,186701,9,8,47,2611,2024-01-15
20276,25420,5,7,9,4736,2024-04-23
20277,71110,13,5,24,564,2024-09-20
20278,91046,4,9,42,1406,2024-06-18
20279,93874,5,4,27,4260,2024-10-23
20280,15005,2,5,49,3161,2024-02-06
20281,14755,2,8,29,4115,2024-03-25
20282,57624,12,4,5,4341,2024-01-18
20283,6932,5,2,17,213,2024-10-19
20284,61792,0,3,46,2272,2024-06-18
20285,77147,6,5,28,3996,2024-03-31
20286,182505,19,4,41,3456,2024-05-17
20287,187622,2,6,22,2420,2024-11-07
20288,23337,14,3,23,3967,2024-07-08
20289,5762,8,1,41,3531,2024-02-12
20290,61452,0,1,40,193,2024-07-26
20291,25016,5,0,19,316,2024-12-27
20292,14316,18,2,11,4358,2024-07-25
20293,38566,0,4,22,3853,2024-11-15
20294,126953,11,8,41,3950,2024-05-17
20295,57641,16,8,41,3131,2024-09-24
20296,68892,10,6,39,3194,2024-04-28
20297,165618,3,3,48,2443,2024-03-01
20298,59943,10,6,34,713,2024-01-17
20299,34154,14,2,33,1169,2024-09-23
20300,58055,7,1,11,61,2024-04-26
20301,108988,9,1,24,2263,2024-09-25
20302,17254,12,4,8,1112,2024-01-22
20303,181168,8,8,36,2551,2024-08-21
20304,125030,16,0,32,3324,2024-03-23
20305,24567,6,6,3,322,2024-05-17
20306,57716,19,2,39,4812,2024-02-07
20307,183201,10,0,23,2119,2024-04-23
20308,23388,19,1,22,408,2024-12-04
20309,50469,8,7,3,4531,2024-12-09
20310,124807,18,3,25,2682,2024-03-26
20311,157153,8,4,39,1694,2024-08-19
20312,68562,8,7,22,2260,2024-02-03
20313,49445,1,9,39,859,2024-09-23
20314,130903,2,6,20,4439,2024-03-16
20315,103266,16,4,34,2619,2024-12-06
20316,185395,3,3,11,2403,2024-11-30
20317,97139,14,2,48,1893,2024-06-01
20318,170142,15,9,30,2424,2024-09-11
20319,198339,0,4,47,4168,2024-09-23
20320,95593,6,4,37,4118,2024-04-13
20321,29931,3,1,20,1519,2024-01-26
20322,58050,18,1,39,4514,2024-09-13
20323,102073,5,2,23,4622,2024-09-27
20324,162313,15,0,6,1093,2024-06-15
20325,118672,17,5,11,2733,2024-12-20
20326,1056,11,9,30,366,2024-10-10
20327,74007,8,8,1,3905,2024-10-28
20328,122735,1,2,15,3773,2024-04-01
20329,190139,2,4,30,3842,2024-10-01
20330,160682,2,5,40,3036,2024-08-12
20331,33720,1,1,37,83,2024-08-07
20332,169995,1,0,25,6,2024-01-09
20333,39291,7,6,20,2241,2024-05-20
20334,9690,6,0,11,2181,2024-09-28
20335,198081,4,6,13,3332,2024-09-12
20336,187675,1,1,35,926,2024-09-11
20337,538,9,6,22,4983,2024-09-29
20338,36619,13,7,18,4764,2024-08-25
20339,123725,19,2,48,3777,2024-08-17
20340,4657,14,1,27,1902,2024-04-29
20341,7377,16,2,7,1076,2024-03-20
20342,67559,18,3,36,2290,2024-03-24
20343,73853,14,0,49,4903,2024-03-09
20344,26310,1,9,35,4168,2024-06-12
20345,178165,6,2,12,1558,2024-01-27
20346,25234,0,1,39,986,2024-05-19
20347,157227,14,4,22,3605,2024-01-25
20348,154191,17,7,32,87,2024-04-25
20349,114253,13,1,8,3051,2024-05-10
20350,55849,0,9,31,4200,2024-07-13
20351,25547,14,8,31,4155,2024-05-07
20352,13454,10,9,24,1824,2024-08-21
20353,28100,7,5,33,2153,2024-03-03
20354,132482,12,3,40,943,2024-07-01
20355,70486,8,1,30,2627,2024-03-11
20356,171409,17,8,40,3720,2024-12-10
20357,169483,8,6,5,3370,2024-10-26
20358,87124,3,7,38,1977,2024-04-30
20359,147541,5,4,16,334,2024-04-13
20360,1518,12,8,0,4370,2024-06-22
20361,105593,10,7,26,4355,2024-12-25
20362,45942,0,7,43,4877,2024-01-11
20363,23140,17,8,9,3610,2024-09-20
20364,129978,11,1,48,3425,2024-12-28
20365,49739,15,0,13,2300,2024-06-23
20366,144022,2,3,24,3171,2024-08-25
20367,99116,6,1,27,2779,2024-04-13
20368,161981,9,7,38,3697,2024-04-22
20369,23641,1,0,45,3494,2024-12-12
20370,6864,8,7,31,4184,2024-01-29
20371,47192,1,2,45,3431,2024-08-20
20372,56423,18,6,47,4175,2024-05-27
20373,145395,10,2,44,2325,2024-09-27
20374,150280,16,4,26,4021,2024-01-22
20375,69352,3,2,6,4613,2024-05-12
20376,153724,6,3,33,135,2024-10-08
20377,187087,2,2,32,263,2024-01-09
20378,67770,7,7,29,1795,2024-02-08
20379,28197,12,1,35,3582,2024-02-21
20380,140655,10,8,43,499,2024-11-30
20381,186963,1,2,25,838,2024-09-14
20382,106233,17,9,25,3917,2024-04-24
20383,54756,19,6,21,1324,2024-11-14
20384,16180,13,0,46,1051,2024-01-14
20385,111766,6,2,24,4560,2024-03-06
20386,89292,5,4,16,2109,2024-06-21
20387,106036,6,8,20,2968,2024-05-28
20388,76623,9,9,41,2495,2024-03-07
20389,35796,12,9,26,1816,2024-12-28
20390,147661,18,5,5,2949,2024-07-15
20391,176736,12,1,4,2802,2024-02-06
20392,109898,18,3,39,4945,2024-09-22
20393,57655,8,1,26,2805,2024-07-26
20394,24068,3,5,19,4637,2024-10-28
20395,77096,18,7,3,3521,2024-04-24
20396,63512,15,2,15,4113,2024-11-20
20397,71023,19,5,4,2858,2024-07-26
20398,130133,15,3,24,793,2024-12-12
20399,121615,17,7,11,2238,2024-05-28
20400,159580,14,5,48,952,2024-11-24
20401,191456,9,7,41,2718,2024-04-25
20402,164041,6,2,21,1363,2024-08-18
20403,23211,8,3,30,2167,2024-04-14
20404,38747,11,0,24,3424,2024-08-14
20405,77683,10,3,8,627,2024-06-11
20406,181233,10,6,8,1307,2024-07-07
20407,39536,5,1,19,1244,2024-04-04
20408,30688,3,7,25,305,2024-04-24
20409,186803,17,2,33,2869,2024-07-23
20410,63301,15,3,23,830,2024-08-02
20411,3113,9,7,22,2409,2024-10-28
20412,28267,16,9,26,3769,2024-04-03
20413,108203,8,7,32,3660,2024-11-28
20414,35901,11,4,43,1615,2024-10-10
20415,43413,7,2,24,1938,2024-12-22
20416,167897,3,6,29,3489,2024-07-26
20417,77431,12,6,43,1822,2024-06-29
20418,66796,1,6,27,2240,2024-02-06
20419,174239,7,4,47,3765,2024-06-15
20420,155569,19,9,0,3496,2024-02-04
20421,74249,8,6,31,3125,2024-05-07
20422,195980,19,3,42,1054,2024-09-25
20423,130393,1,9,47,3454,2024-05-05
20424,85127,16,2,30,1753,2024-06-30
20425,24302,17,7,29,3773,2024-09-16
20426,100460,9,8,33,4901,2024-02-29
20427,15550,2,4,28,4285,2024-12-08
20428,198139,9,4,6,4527,2024-03-25
20429,172944,0,2,37,4156,2024-10-14
20430,181949,0,5,13,1215,2024-08-27
20431,23460,18,8,15,2888,2024-11-15
20432,146730,11,9,21,1978,2024-12-16
20433,4407,17,1,49,188,2024-04-23
20434,62049,5,3,28,3370,2024-09-18
20435,132561,1,0,42,704,2024-12-25
20436,152952,10,4,25,2695,2024-05-09
20437,198609,8,8,34,4820,2024-03-23
20438,44854,4,1,13,4437,2024-05-21
20439,185274,8,1,20,4018,2024-01-05
20440,186752,13,2,42,4105,2024-02-19
20441,184831,8,8,49,411,2024-07-01
20442,182937,0,0,1,3132,2024-07-07
20443,5440,7,9,32,3017,2024-11-07
20444,166915,6,4,21,4508,2024-11-09
20445,82204,6,8,26,293,2024-09-10
20446,106077,14,4,35,4587,2024-02-10
20447,166507,14,7,22,4578,2024-10-21
20448,156595,9,1,48,2082,2024-10-29
20449,77760,13,2,32,1903,2024-08-30
20450,126473,10,1,35,3924,2024-02-24
20451,165345,9,4,42,1647,2024-11-10
20452,197495,18,0,27,2876,2024-01-12
20453,77109,19,8,28,3045,2024-07-23
20454,138419,2,0,9,1112,2024-12-20
20455,163811,1,7,6,508,2024-01-29
20456,103874,0,0,17,2728,2024-01-07
20457,113535,17,4,5,2051,2024-05-18
20458,111840,14,8,14,4843,2024-01-18
20459,109777,4,2,28,503,2024-01-20
20460,55554,15,1,9,4440,2024-08-12
20461,197971,19,5,47,3984,2024-07-19
20462,93678,0,9,21,1599,2024-03-20
20463,119867,0,0,33,4621,2024-06-17
20464,105487,0,3,40,4196,2024-12-24
20465,101507,0,9,45,729,2024-09-29
20466,22689,13,0,20,2660,2024-04-08
20467,125205,15,3,17,231,2024-04-03
20468,76909,13,1,0,446,2024-05-06
20469,107069,13,0,15,738,2024-04-02
20470,68865,7,4,32,49,2024-07-01
20471,26542,6,2,37,4696,2024-10-04
20472,759,9,4,26,2987,2024-04-24
20473,118401,10,0,14,232,2024-04-05
20474,24076,0,8,5,2686,2024-07-16
20475,33523,16,9,8,3112,2024-11-01
20476,145947,17,0,45,2612,2024-03-15
20477,95128,11,3,18,4553,2024-01-22
20478,150251,16,1,11,371,2024-12-06
20479,132792,16,0,39,1563,2024-08-26
20480,35652,9,9,38,841,2024-05-14
20481,131675,5,5,15,4378,2024-06-29
20482,196633,15,7,15,1985,2024-01-09
20483,147702,12,8,8,4621,2024-04-14
20484,21698,0,5,26,1344,2024-07-06
20485,27851,10,1,44,4753,2024-12-17
20486,130401,10,0,30,818,2024-10-17
20487,22096,6,9,10,193,2024-09-28
20488,56570,15,0,38,2479,2024-05-05
20489,185466,10,1,4,404,2024-05-17
20490,85242,7,9,30,1613,2024-09-04
20491,76965,6,9,43,824,2024-11-08
20492,161215,4,4,39,1914,2024-05-24
20493,36539,13,4,2,1936,2024-05-29
20494,165834,12,0,49,2473,2024-04-12
20495,72858,1,3,49,1400,2024-01-10
